"energy","tempo","danceability","playlist_genre","loudness","liveness","valence","track_artist","time_signature","speechiness","track_name","instrumentalness","key","acousticness","playlist_subgenre","song_id"
"884","104536","845","hip-hop","-4506","203","904","The Notorious B.I.G., Mase, Diddy","4","759","Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster","0,000021","6","128","90s","616"
"666","96662","848","hip-hop","-6547","129","744","A Tribe Called Quest","4","274","Can I Kick It?","699","0","173","90s","617"
"732","172329","598","hip-hop","-7013","508","595","2Pac","4","425","Keep Ya Head Up","0","4","144","90s","618"
"767","127361","532","rock","-5509","39","755","AC/DC","4","574","You Shook Me All Night Long","513","7","287","80s","619"
"795","112067","645","rock","-12095","104","535","Tears For Fears","4","527","Everybody Wants To Rule The World","389","7","347","80s","620"
"802","11925","491","rock","-7106","387","472","Journey","4","392","Don't Stop Believin'","0","4","25","80s","621"
"373","92718","671","rock","-18064","481","732","TOTO","4","323","Africa","0,00801","9","257","80s","622"
"7","188386","31","rock","-5678","828","763","AC/DC","4","47","Back In Black","965","9","11","80s","623"
"942","148723","527","rock","-564","188","495","Bruce Springsteen","4","366","Dancing In the Dark","0","1","115","80s","624"
"959","122805","541","rock","-2947","344","812","Bon Jovi","4","505","You Give Love A Bad Name","0,000218","0","663","80s","625"
"834","13913","509","rock","-6205","732","774","Bryan Adams","4","386","Summer Of '69","0","2","183","80s","626"
"836","113375","743","rock","-6465","384","82","The Clash","4","116","Should I Stay or Should I Go - Remastered","0","2","804","80s","627"
"712","113805","671","rock","-7815","103","462","Queen, David Bowie","4","476","Under Pressure - Remastered 2011","0","2","429","80s","628"
"716","94379","535","rock","-5025","659","901","Joan Jett & the Blackhearts","4","431","I Love Rock 'N Roll","0","4","326","80s","629"
"932","122431","631","rock","-4142","918","971","The Rolling Stones","4","354","Start Me Up - Remastered 2009","137","5","429","80s","630"
"835","129981","572","rock","-6219","702","795","Van Halen","4","317","Jump - 2015 Remaster","377","0","171","80s","631"
"449","84383","623","rock","-13333","613","573","Tom Petty","4","253","Free Fallin'","0","5","212","80s","632"
"843","117662","529","rock","-6908","608","188","Europe","4","616","The Final Countdown","827","6","628","80s","633"
"873","106767","389","rock","-4768","273","303","AC/DC","4","475","Hells Bells","55","4","532","80s","634"
"768","81909","558","rock","-9997","124","429","The Police","4","343","Every Little Thing She Does Is Magic","626","2","121","80s","635"
"549","176941","516","rock","-13741","184","907","Don Henley","4","373","The Boys Of Summer","572","6","501","80s","636"
"758","112113","489","rock","-6491","92","435","David Bowie","4","297","Heroes - 2017 Remaster","49","7","678","80s","637"
"952","122093","398","rock","-6042","1","584","Bruce Springsteen","4","61","Born in the U.S.A.","0,00775","4","373","80s","638"
"478","11402","766","rock","-13487","165","965","Tom Petty","4","329","I Won't Back Down","0,000249","7","513","80s","639"
"953","84989","267","rock","-4899","283","568","Def Leppard","4","96","Pour Some Sugar On Me - Remastered 2017","0","1","211","80s","640"
"803","150036","253","rock","-3977","309","258","Bon Jovi","4","392","Wanted Dead Or Alive","146","7","129","80s","641"
"978","141167","526","rock","-5436","744","451","Van Halen","4","108","Panama - 2015 Remaster","0,00475","8","122","80s","642"
"811","12659","561","rock","-6157","287","635","Bryan Adams","4","265","Run To You","0,00366","4","515","80s","643"
"872","129885","797","rock","-6727","284","866","The Clash","4","575","Rock the Casbah - Remastered","0","9","291","80s","644"
"908","159756","285","rock","-4601","311","669","Iron Maiden","4","705","The Trooper - 2015 Remaster","909","4","318","80s","645"
"528","109975","932","rock","-6472","163","757","Queen","4","161","Another One Bites The Dust - Remastered 2011","329","5","115","80s","646"
"812","127568","691","rock","-7772","299","685","Duran Duran","4","558","Hungry Like the Wolf - 2009 Remaster","0,000116","0","433","80s","647"
"93","190818","398","rock","-676","874","725","The Smiths","4","615","How Soon Is Now? - 2011 Remaster","121","11","854","80s","648"
"942","97909","511","rock","-10407","139","498","Tears For Fears","4","429","Shout","0,00187","0","174","80s","649"
"899","152445","475","rock","-4321","14","603","Bon Jovi","4","637","Runaway","0,00191","9","375","80s","650"
"96","131707","469","rock","-4809","334","37","Journey","4","629","Separate Ways (Worlds Apart) [2023 Remaster]","0,000181","4","141","80s","651"
"96","117486","574","rock","-4906","121","978","Bruce Springsteen","4","32","Glory Days","0","9","457","80s","652"
"58","127402","741","rock","-905","212","944","Pat Benatar","4","304","Hit Me With Your Best Shot","0,00361","4","117","80s","653"
"763","148366","365","rock","-945","865","342","Danzig","4","591","Mother","457","11","726","80s","654"
"804","111457","591","rock","-7299","818","658","Stevie Nicks","4","454","Edge of Seventeen - 2016 Remaster","0,000598","0","327","80s","655"
"427","11918","753","rock","-11112","58","295","Midnight Oil","4","387","Beds Are Burning - Remastered","65","0","787","80s","656"
"506","140309","799","rock","-9414","365","518","The Police","4","606","Don't Stand So Close To Me","107","2","453","80s","657"
"737","125447","785","rock","-5306","108","971","John Mellencamp","4","363","Hurts So Good","107","9","42","80s","658"
"846","10701","659","rock","-5508","203","659","Def Leppard","4","274","Hysteria","144","7","318","80s","659"
"833","142663","553","rock","-6667","737","773","Blondie","4","347","Call Me","246","2","646","80s","660"
"858","133615","503","rock","-6296","803","419","Beastie Boys","5","657","Fight For Your Right","234","8","757","80s","661"
"632","140176","531","rock","-5557","364","294","Poison","4","312","Every Rose Has Its Thorn - 2003 Remaster","0,00114","6","16","80s","662"
"691","11996","823","hip-hop","-7322","1","707","GIMS, DYSTINCT","4","197","SPIDER","0,000173","9","774","french","663"
"78","134937","724","hip-hop","-5407","139","72","Central Cee, JRK 19","5","354","Bolide Noir","0","1","294","french","664"
"693","87973","702","hip-hop","-4941","702","572","Gazo, Tiakola","4","191","MAMI WATA","0","5","139","french","665"
"926","105969","682","k-pop","-2515","19","86","NAYEON","4","607","ABCD","0","3","404","modern","666"
"628","140053","668","k-pop","-4692","293","568","LISA","4","46","Rockstar","0","8","129","modern","667"
"747","120073","745","k-pop","-4278","738","363","aespa","4","815","Supernova","0,000169","11","73","modern","668"
"786","91992","695","k-pop","-2048","109","465","aespa","4","666","Armageddon","0,000141","9","668","modern","669"
"597","170022","77","k-pop","-4901","239","875","Lee Young Ji, D.O.","4","223","Small girl (feat. D.O.)","0","1","53","modern","670"
"782","108038","875","k-pop","-3905","113","906","ZICO, JENNIE","4","78","SPOT!","0","5","151","modern","671"
"895","124994","803","k-pop","-2888","154","757","NewJeans","4","623","How Sweet","0,000567","1","816","modern","672"
"728","140041","774","k-pop","-5079","473","461","BABYMONSTER","4","169","SHEESH","0","2","113","modern","673"
"5","101959","871","k-pop","-8675","672","76","BABYMONSTER","4","103","LIKE THAT","0,000349","11","32","modern","674"
"774","109945","801","k-pop","-3604","968","383","NCT DREAM","4","157","Smoothie","0","1","871","modern","675"
"872","131016","644","k-pop","-154","363","378","aespa","4","417","Drama","0","6","164","modern","676"
"592","157969","521","pop","-7777","122","535","Lady Gaga, Bruno Mars","3","304","Die With A Smile","0","6","308","global","677"
"783","149027","777","pop","-4477","355","939","ROSÉ, Bruno Mars","4","26","APT.","0","0","283","global","678"
"507","104978","747","pop","-10171","117","438","Billie Eilish","4","358","BIRDS OF A FEATHER","608","2","2","global","679"
"808","108548","554","pop","-4169","159","372","Gracie Abrams","4","368","That’s So True","0","1","214","global","680"
"756","116034","66","pop","-3743","193","838","Jimin","4","32","Who","0","0","289","global","681"
"711","146921","487","pop","-422","152","317","Jin","4","322","Running Wild","0","8","175","global","682"
"413","94938","494","pop","-10432","193","273","Gigi Perez","4","254","Sailor Song","0,00672","11","682","global","683"
"907","112964","674","pop","-4086","297","721","Sabrina Carpenter","4","64","Taste","0","3","101","global","684"
"651","112648","694","pop","-6968","787","471","Oscar Maydon, Fuerza Regida","3","784","Tu Boda","0,00136","6","496","global","685"
"247","148101","467","pop","-12002","17","126","Billie Eilish","4","431","WILDFLOWER","271","6","612","global","686"
"776","103963","699","pop","-5282","205","708","Sabrina Carpenter","4","293","Espresso","0,000536","0","131","global","687"
"722","119973","769","pop","-5485","111","57","The Weeknd, Playboi Carti","4","507","Timeless (with Playboi Carti)","0,000256","11","584","global","688"
"582","116712","7","pop","-596","881","785","Chappell Roan","4","356","Good Luck, Babe!","0","11","502","global","689"
"563","105008","833","pop","-5593","139","343","Rauw Alejandro, Bad Bunny","4","204","Qué Pasaría...","0,00127","4","528","global","690"
"627","150273","336","pop","-7463","708","35","Mariah Carey","4","384","All I Want for Christmas Is You","0","7","164","global","691"
"598","107732","733","pop","-8228","156","935","Wham!","4","278","Last Christmas - Single Version","0,000371","2","212","global","692"
"471","105029","472","pop","-5692","14","219","Benson Boone","3","603","Beautiful Things","0","10","151","global","693"
"668","128027","924","pop","-6795","678","787","KAROL G","4","469","Si Antes Te Hubiera Conocido","594","11","446","global","694"
"872","184115","466","pop","-3344","121","806","Linkin Park","4","336","The Emptiness Machine","0","7","156","global","695"
"586","107015","675","pop","-6086","104","621","Sabrina Carpenter","4","531","Please Please Please","0","9","257","global","696"
"406","11594","53","pop","-7507","133","338","Gracie Abrams","3","33","I Love You, I'm Sorry","0","10","656","global","697"
"369","174097","448","pop","-9514","638","998","Lord Huron","3","452","The Night We Met","272","9","968","global","698"
"627","155865","687","pop","-4975","893","47","Rauw Alejandro, Romeo Santos","4","181","Khé?","0","7","326","global","699"
"807","124053","612","pop","-281","101","398","The Neighbourhood","4","336","Sweater Weather","177","10","495","global","700"
"417","67528","464","pop","-9345","974","479","Arctic Monkeys","4","256","I Wanna Be Yours","22","0","136","global","701"
"604","15992","561","pop","-4409","104","242","Teddy Swims","3","337","Lose Control","0,00019","9","199","global","702"
"559","78558","558","pop","-9222","109","62","Tyler, The Creator, Kali Uchis","4","959","See You Again (feat. Kali Uchis)","0,000749","6","371","global","703"
"661","173372","429","pop","-7227","234","285","Coldplay","4","281","Yellow","121","11","239","global","704"
"812","8009","505","pop","-3986","444","664","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","4","461","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","0","1","285","global","705"
"56","134066","853","pop","-4961","944","86","Bruno Mars","4","406","That's What I Like","0","1","13","global","706"
"698","143994","726","pop","-4165","309","867","Bruno Mars","4","431","Locked out of Heaven","0","5","49","global","707"
"727","9499","739","pop","-5968","104","676","Sabrina Carpenter","4","426","Bed Chem","0","11","678","global","708"
"555","96063","392","pop","-6707","13","191","Tyler, The Creator, Lola Young","3","39","Like Him (feat. Lola Young)","253","4","287","global","709"
"52","120001","672","pop","-7747","115","37","One Direction","4","353","Night Changes","0","8","859","global","710"
"47","67086","598","pop","-8744","505","879","Brenda Lee","4","496","Rockin' Around The Christmas Tree","0","8","617","global","711"
"64","84828","264","pop","-6221","151","19","The Weeknd, JENNIE, Lily-Rose Depp","4","442","One Of The Girls (with JENNIE, Lily Rose Depp)","0,000231","8","393","global","712"
"841","109021","635","pop","-5379","622","424","Bruno Mars","4","422","Just the Way You Are","0","5","134","global","713"
"706","80969","722","pop","-4857","67","599","Shaboozey","4","292","A Bar Song (Tipsy)","0","9","72","global","714"
"757","142579","482","pop","-4586","143","12","The Kid LAROI","4","355","NIGHTS LIKE THIS","16","6","137","global","715"
"715","155925","315","pop","-8072","942","497","The Goo Goo Dolls","3","362","Iris","0,000797","11","125","global","716"
"864","105143","556","pop","-587","209","4","Linkin Park","4","584","In the End","0","3","958","global","717"
"643","117025","74","pop","-5446","407","96","Hozier","4","413","Too Sweet","229","10","41","global","718"
"725","130504","633","pop","-4257","205","64","Sabrina Carpenter","4","427","Juno","0","5","461","global","719"
"731","101654","483","pop","-6696","151","484","Vance Joy","4","381","Riptide","0","1","436","global","720"
"928","127939","571","pop","-3725","297","488","Linkin Park","4","453","Heavy Is the Crown","0","4","932","global","721"
"513","109935","745","pop","-9116","216","929","Tito Double P, Peso Pluma","3","87","DOS DÍAS","0","1","783","global","722"
"689","120208","724","pop","-7174","922","936","Tito Double P","3","524","EL LOKERON","0,000677","7","573","global","723"
"621","191868","525","pop","-7364","291","592","Ariana Grande","4","117","Santa Tell Me","0","7","489","global","724"
"424","119705","754","pop","-8463","652","806","Bobby Helms","4","363","Jingle Bell Rock","0","2","643","global","725"
"646","115842","645","pop","-8334","74","295","Ariana Grande","4","427","we can't be friends (wait for your love)","0,00304","5","615","global","726"
"789","91911","757","latin","-346","717","464","Mora, Feid","4","583","LA INOCENTE","0","5","307","chill","727"
